,0,1,2,3,4
W_45.wrd,6.94504555327571e-56,0.0,3.6080256237951886e-54,0.0,0.2287577624938038
W_46.wrd,2.2805553160898012e-55,0.0,5.683650812688604e-55,0.0,0.2868750164444798
W_47.wrd,0.0,0.018066556344704676,0.0,0.0,0.32078582701944863
W_48.wrd,1.434506589486925e-55,0.0,4.4579282069501694e-54,0.0,0.22623654435177068
W_49.wrd,0.0,0.06149801445609996,0.0,0.0,0.28721375927885795
W_5.wrd,0.0,0.013647232426915422,0.0,0.0,0.33861925665027465
W_50.wrd,9.241747765673047e-55,0.0,3.129757211495725e-55,0.0,0.24565040064348495
W_51.wrd,1.2140496655404515e-56,0.0,0.0,0.0,0.26728799932233965
W_52.wrd,0.0,0.04483639799476482,0.0,0.0,0.3073714994237188
W_53.wrd,1.183559873484866e-55,0.0,1.1131257743921933e-55,0.0,0.2716018280901534
W_54.wrd,3.278979349580277e-56,0.0,1.5113702640253445e-55,0.0,0.2985467107773171
W_55.wrd,9.90488845293598e-56,0.0,1.7723067948008323e-55,0.0,0.28857444034158386
W_56.wrd,0.0,0.0013017647314253937,0.0,0.0,0.29947193325070626
W_57.wrd,5.683099491048559e-56,0.0,6.459833541367651e-56,0.0,0.26452231717260183
W_58.wrd,1.8612551057687464e-56,0.0,1.0970037652255148e-55,0.0,0.2965558107568672
W_59.wrd,2.425456771237497e-57,0.0,0.0,0.0,0.2980587621410098
W_6.wrd,0.0,0.02533617744876918,0.0,0.0,0.28850331873599505
W_60.wrd,0.0,0.0,1.4830505400487045e-55,0.0,0.290543990572424
W_7.wrd,0.0,0.02724061221405216,0.0,0.0,0.34637746948723425
W_8.wrd,0.0,0.017866572657300114,0.0,0.0,0.2859665887297783
W_9.wrd,0.0,0.00999861086221991,0.0,0.0,0.325040362288919
X_1.wrd,0.0,0.0,0.0,0.208604828960043,0.0
X_10.wrd,0.0,0.0,0.0,0.23899078966783463,0.0
X_11.wrd,0.0,0.0,0.0,0.21441068881388134,0.0
X_12.wrd,0.0,0.0,0.0,0.21733798842940064,0.0
X_13.wrd,0.0,0.0,0.0,0.24840900314098638,0.0
X_14.wrd,0.0,5.931742054042287e-05,0.0,0.20809897857094448,0.0
X_15.wrd,0.0,0.0,0.0,0.17736592167224005,0.0
X_16.wrd,0.0,0.0,0.0,0.2427550103034,0.0
X_17.wrd,0.0,0.0,0.0,0.1928644237561755,0.0
X_18.wrd,0.0,8.997233837068741e-05,0.0,0.24604502235766823,0.0
X_19.wrd,0.0,0.0,0.0,0.2275938935132861,0.0
X_2.wrd,0.0,0.0,0.0,0.21643945874169576,0.0
X_20.wrd,0.0,0.0,0.0,0.18926270538166096,0.0
X_21.wrd,0.0,0.000818641855289848,0.0,0.2432621758084522,0.0
X_22.wrd,0.0,0.00023451290341197599,0.0,0.19360490607240402,0.0
X_23.wrd,0.0,0.0,0.0,0.19111726968935056,0.0
X_24.wrd,0.0,0.0,0.0,0.19794856066295452,0.0
X_25.wrd,0.0,0.0,0.0,0.18179727948187055,0.0
X_26.wrd,0.0,0.0,0.0,0.19075377157041207,0.0
X_27.wrd,0.0,0.0,0.0,0.18654721926969572,0.0
X_28.wrd,0.0,0.0,0.0,0.19120744099121864,0.0
X_29.wrd,0.0,9.827206434120993e-05,0.0,0.2084030920282689,0.0
X_3.wrd,0.0,0.0,0.0,0.239020406913413,0.0
X_30.wrd,0.0,0.0,0.0,0.19743525243150087,0.0
X_31.wrd,0.0,0.0,0.0,0.21609370443216142,0.0
X_32.wrd,0.0,0.01096063554628715,0.0,0.17876787452027612,0.0
X_33.wrd,0.0,0.0,0.0,0.2119091396818373,0.0
X_34.wrd,0.0,8.928975132966143e-05,0.0,0.24471994843478292,0.0
X_35.wrd,0.0,0.0,0.0,0.2782056508288851,0.0
X_36.wrd,0.0,0.0,0.0,0.21536523612407438,0.0
X_37.wrd,0.0,0.0,0.0,0.24053539578788866,0.0
X_38.wrd,0.0,0.0,0.0,0.2284429811317209,0.0
X_39.wrd,0.0,0.0,0.0,0.22190466696236355,0.0
X_4.wrd,0.0,0.0,0.0,0.2277508280852825,0.0
X_40.wrd,0.0,0.0,0.0,0.22683634507176775,0.0
X_41.wrd,0.0,2.787597003500161e-05,0.0,0.25871008154265385,0.0
X_42.wrd,0.0,0.0,0.0,0.20193086542251645,0.0
X_43.wrd,0.0,0.0,0.0,0.25432531490751914,0.0
X_44.wrd,0.0,0.0,0.0,0.23852841638385489,0.0
X_45.wrd,0.0,0.0,0.0,0.16895646392262395,0.0
X_46.wrd,0.0,0.0,0.0,0.21248088450880864,0.0
X_47.wrd,0.0,0.0,0.0,0.2409179075526405,0.0
X_48.wrd,0.0,0.0,0.0,0.16718184463184585,0.0
X_49.wrd,0.0,5.752534775962192e-05,0.0,0.22023583998254004,0.0
X_5.wrd,0.0,0.0,0.0,0.2538345937905101,0.0
X_50.wrd,0.0,0.0,0.0,0.18150139645785737,0.0
X_51.wrd,0.0,0.0,0.0,0.19827785696492753,0.0
X_52.wrd,0.0,0.0,0.0,0.2336846561168527,0.0
X_53.wrd,0.0,0.0,0.0,0.2008802710032767,0.0
X_54.wrd,0.0,0.0,0.0,0.22095462136016775,0.0
X_55.wrd,0.0,0.0,0.0,0.21411350217184827,0.0
X_56.wrd,0.0,0.0,0.0,0.2231810128859905,0.0
X_57.wrd,0.0,0.0,0.0,0.19604321683934725,0.0
X_58.wrd,0.0,0.0,0.0,0.21949236688566567,0.0
X_59.wrd,0.0,0.0,0.0,0.22182633863233886,0.0
X_6.wrd,0.0,0.0,0.0,0.2176342337606885,0.0
X_60.wrd,0.0,0.0,0.0,0.21564816826285263,0.0
X_7.wrd,0.0,0.0,0.0,0.2610309848034836,0.0
X_8.wrd,0.0,0.0,0.0,0.21511286174096422,0.0
X_9.wrd,0.0,0.0,0.0,0.2434840998562314,0.0
Y_1.wrd,0.0,0.0,0.23133178278722727,0.0,0.0
Y_10.wrd,0.0,0.0,0.2650281592853857,0.0,0.0
Y_11.wrd,0.0,0.0,0.23777010214649316,0.0,0.0
Y_12.wrd,0.0,0.0,0.2410163035093503,0.0,0.0
Y_13.wrd,0.0,0.0,0.2754725465948464,0.0,0.0
Y_14.wrd,2.206592406812252e-19,0.0,0.23077098493844928,0.0,0.0
Y_15.wrd,0.0,0.0,0.1966894869571342,2.2757544248805652e-70,0.0
Y_16.wrd,0.0,0.0,0.2692025717960675,0.0,0.0
Y_17.wrd,0.0,0.0,0.21387640697981294,8.208569071399911e-71,0.0
Y_18.wrd,3.3471898730576703e-19,0.0,0.27285118482804216,0.0,0.0
Y_19.wrd,0.0,0.0,0.2523895171456546,0.0,0.0
Y_2.wrd,0.0,0.0,0.24001992951069134,0.0,0.0
Y_20.wrd,0.0,0.0,0.20988230091783971,0.0,0.0
Y_21.wrd,3.046130245789617e-18,0.0,0.2697659539267468,0.0,0.0
Y_22.wrd,8.725860020476304e-19,0.0,0.21469797551611816,3.5976218975602854e-70,0.0
Y_23.wrd,0.0,0.0,0.21193897422035562,9.191309797051166e-70,0.0
Y_24.wrd,0.0,0.0,0.2195145754501436,3.633678836835924e-70,0.0
Y_25.wrd,0.0,0.0,0.2016035738086406,1.2347162897553148e-70,0.0
Y_26.wrd,0.0,0.0,0.2115358228417139,1.5242772408955502e-70,0.0
Y_27.wrd,0.0,0.0,0.20687106495701502,1.2825553480009799e-69,0.0
Y_28.wrd,0.0,0.0,0.21203897391017548,3.9270298546735166e-70,0.0
Y_29.wrd,3.6561362941093395e-19,0.0,0.23110826350871252,2.5124425925924102e-70,0.0
Y_3.wrd,0.0,0.0,0.26506108078711177,0.0,0.0
Y_30.wrd,0.0,0.0,0.21894529585162886,7.875843848532935e-70,0.0
Y_31.wrd,0.0,0.0,0.2396365057984462,5.0798826802943964e-70,0.0
Y_32.wrd,4.078505634524465e-17,0.0,0.19825588622782672,0.0,0.0
Y_33.wrd,0.0,0.0,0.23499596518701554,7.269058504338445e-71,0.0
Y_34.wrd,3.3218260312041303e-19,0.0,0.27138174750668587,0.0,0.0
Y_35.wrd,0.0,0.0,0.3085154255521045,0.0,0.0
Y_36.wrd,0.0,0.0,0.23882862455015524,0.0,0.0
Y_37.wrd,0.0,0.0,0.26674114147883343,0.0,0.0
Y_38.wrd,0.0,0.0,0.25333129764243456,0.0,0.0
Y_39.wrd,0.0,0.0,0.24608046595110217,0.0,0.0
Y_4.wrd,0.0,0.0,0.25256358308140603,2.355836126361221e-71,0.0
Y_40.wrd,0.0,0.0,0.25154959467729326,0.0,0.0
Y_41.wrd,1.0365109199131436e-19,0.0,0.28689601696957323,0.0,0.0
Y_42.wrd,0.0,0.0,0.22393061488784807,0.0,0.0
Y_43.wrd,0.0,0.0,0.2820334147809576,0.0,0.0
Y_44.wrd,0.0,0.0,0.2645154154991095,0.0,0.0
Y_45.wrd,0.0,0.0,0.18736368256198277,5.843798862490502e-70,0.0
Y_46.wrd,0.0,0.0,0.2356299787747629,2.4084416073060466e-70,0.0
Y_47.wrd,0.0,0.0,0.2671652795202062,0.0,0.0
Y_48.wrd,0.0,0.0,0.18539572925871428,2.4707294931491797e-69,0.0
Y_49.wrd,2.1398807130096666e-19,0.0,0.24423011795321403,0.0,0.0
Y_5.wrd,0.0,0.0,0.2814891915922764,0.0,0.0
Y_50.wrd,0.0,0.0,0.20127534694640353,1.962815971179108e-70,0.0
Y_51.wrd,0.0,0.0,0.21987959284597608,0.0,0.0
Y_52.wrd,0.0,0.0,0.2591440700587341,0.0,0.0
Y_53.wrd,0.0,0.0,0.2227654957627342,3.7761786159296294e-71,0.0
Y_54.wrd,0.0,0.0,0.2450268861788854,0.0,0.0
Y_55.wrd,0.0,0.0,0.2374404849217185,6.056278990223389e-71,0.0
Y_56.wrd,0.0,0.0,0.24749595285266324,0.0,0.0
Y_57.wrd,0.0,0.0,0.2174014839636453,0.0,0.0
Y_58.wrd,0.0,0.0,0.24340532576402324,0.0,0.0
Y_59.wrd,0.0,0.0,0.24599365146098212,0.0,0.0
Y_6.wrd,0.0,0.0,0.24134494424035208,4.4265855392713884e-71,0.0
Y_60.wrd,0.0,0.0,0.2391423552035108,0.0,0.0
Y_7.wrd,0.0,0.0,0.2894696486338936,0.0,0.0
Y_8.wrd,0.0,0.0,0.23854884447878358,0.0,0.0
Y_9.wrd,0.0,0.0,0.27001102912132435,0.0,0.0
Z_1.wrd,0.22822222627087044,0.0,0.0,0.0,0.0
Z_10.wrd,0.2614657238607573,0.0,0.0,0.0,0.0
Z_11.wrd,0.23457409081541014,0.0,0.0,0.0,0.0
Z_12.wrd,0.23777668082544637,0.0,0.0,0.0,0.0
Z_13.wrd,0.2717696168295663,0.0,0.0,0.0,0.0
Z_14.wrd,0.2276687719103512,6.308691865158368e-05,0.0,0.0,0.0
Z_15.wrd,0.19404558030784716,0.0,0.0,0.0,0.0
Z_16.wrd,0.26558391582979807,0.0,0.0,0.0,0.0
Z_17.wrd,0.21100159889276837,0.0,0.0,0.0,0.0
Z_18.wrd,0.26918329184485246,9.568836213667156e-05,0.0,0.0,0.0
Z_19.wrd,0.2489970709615485,0.0,0.0,0.0,0.0
Z_2.wrd,0.23679364205474185,0.0,0.0,0.0,0.0
Z_20.wrd,0.20706116926808346,0.0,0.0,0.0,0.0
Z_21.wrd,0.26613859821522595,0.0008706140827119956,0.0,0.0,0.0
Z_22.wrd,0.21181163620435048,0.00024940282252955935,0.0,0.0,0.0
Z_23.wrd,0.2090901257123358,0.0,0.0,0.0,0.0
Z_24.wrd,0.2165638249876954,0.0,0.0,0.0,0.0
Z_25.wrd,0.19889367941028097,0.0,0.0,0.0,0.0
Z_26.wrd,0.20869245501302658,0.0,0.0,0.0,0.0
Z_27.wrd,0.20409029548530208,0.0,0.0,0.0,0.0
Z_28.wrd,0.2091887758381147,0.0,0.0,0.0,0.0
Z_29.wrd,0.22800147888647837,0.00010451426170226048,0.0,0.0,0.0
Z_3.wrd,0.2614981094481092,0.0,0.0,0.0,0.0
Z_30.wrd,0.2160022551676014,0.0,0.0,0.0,0.0
Z_31.wrd,0.23641537276036018,0.0,0.0,0.0,0.0
Z_32.wrd,0.195577254628058,0.011656417507271968,0.0,0.0,0.0
Z_33.wrd,0.2318373046281355,0.0,0.0,0.0,0.0
Z_34.wrd,0.26773360668687646,9.496221994617007e-05,0.0,0.0,0.0
Z_35.wrd,0.30436837757001434,0.0,0.0,0.0,0.0
Z_36.wrd,0.23561840910075482,0.0,0.0,0.0,0.0
Z_37.wrd,0.2631555654626246,0.0,0.0,0.0,0.0
Z_38.wrd,0.24992596685078655,0.0,0.0,0.0,0.0
Z_39.wrd,0.24277282372113396,0.0,0.0,0.0,0.0
Z_4.wrd,0.24916875645740635,0.0,0.0,0.0,0.0
Z_40.wrd,0.2481682473200995,0.0,0.0,0.0,0.0
Z_41.wrd,0.28303939424494967,2.9650381464426154e-05,0.0,0.0,0.0
Z_42.wrd,0.22092065717499296,0.0,0.0,0.0,0.0
Z_43.wrd,0.2782423064627013,0.0,0.0,0.0,0.0
Z_44.wrd,0.26095986770966617,0.0,0.0,0.0,0.0
Z_45.wrd,0.18484532356346825,0.0,0.0,0.0,0.0
Z_46.wrd,0.23246282153664563,0.0,0.0,0.0,0.0
Z_47.wrd,0.263574059323031,0.0,0.0,0.0,0.0
Z_48.wrd,0.18290381604099457,0.0,0.0,0.0,0.0
Z_49.wrd,0.2409469970083322,6.118126051333845e-05,0.0,0.0,0.0
Z_5.wrd,0.27770544602155744,0.0,0.0,0.0,0.0
Z_50.wrd,0.198569994827304,0.0,0.0,0.0,0.0
Z_51.wrd,0.21692412237267736,0.0,0.0,0.0,0.0
Z_52.wrd,0.25566056729693204,0.0,0.0,0.0,0.0
Z_53.wrd,0.21977127805316166,0.0,0.0,0.0,0.0
Z_54.wrd,0.24173344127891258,0.0,0.0,0.0,0.0
Z_55.wrd,0.23424896797669234,0.0,0.0,0.0,0.0
Z_56.wrd,0.24416917960856566,0.0,0.0,0.0,0.0
Z_57.wrd,0.21447933684869203,0.0,0.0,0.0,0.0
Z_58.wrd,0.24013367436909425,0.0,0.0,0.0,0.0
Z_59.wrd,0.24268711896948728,0.0,0.0,0.0,0.0
Z_6.wrd,0.238100759153761,0.0,0.0,0.0,0.0
Z_60.wrd,0.2359279541577015,0.0,0.0,0.0,0.0
Z_7.wrd,0.2855785842521074,0.0,0.0,0.0,0.0
Z_8.wrd,0.23534228161499635,0.0,0.0,0.0,0.0
Z_9.wrd,0.2663815837432964,0.0,0.0,0.0,0.0
