,0,1,2,3,4
W_1.wrd,5.054266994560748,3.037404321831775,24.663358624490087,0.15775722127124464,2.1449318488270515
W_10.wrd,4.158730835023201,2.499223732783568,20.293364231583496,1.1814190642652462,2.0987642851018657
W_11.wrd,4.788071133829644,2.877425829775059,23.36439497733879,1.7090345954442254,3.954476148191458
W_12.wrd,4.497584696175233,2.702822353613448,21.946936397630346,-1.6456590916617875,-1.3187315633779468
W_13.wrd,3.851506774208064,2.3146001221200443,18.79418195192983,3.0611583597020755,4.577080267821366
W_14.wrd,4.570422192942693,2.7466330526926397,22.302281627352315,0.9878914940841336,2.070128976267234
W_15.wrd,5.105047168565737,3.0678435106318345,24.91121831260157,-5.892844451403324,-9.428025987485794
W_16.wrd,3.9192357130691975,2.3552943781444533,19.124677968717496,2.0235171591518624,3.068811959751484
W_17.wrd,5.001907578717236,3.005993921293009,24.408242322909707,-3.889817555143377,-2.9370281379042122
W_18.wrd,3.6881933013509696,2.2164489068344437,17.997281537284504,3.1562527311623936,4.578399320692553
W_19.wrd,4.509112044626088,2.709793786415662,22.003061147286232,0.17624069738834197,0.9151457409935428
W_2.wrd,4.559652576305619,2.740150367570375,22.249751701079063,1.0389804364801465,2.3720980924852153
W_20.wrd,5.153984065033604,3.0973136517611506,25.149866050360963,-2.1443255727571224,-2.2450738238580374
W_21.wrd,3.6630106936677005,2.2013121784468446,17.874373249810056,4.0682979226192515,5.915512701375376
W_22.wrd,5.052374983954144,3.036252175781594,24.654051799876513,-1.812258964448721,-0.8244747533579111
W_23.wrd,5.034271140727538,3.0252469082103373,24.565835302132136,-0.9607345253027688,-4.234173950564448
W_24.wrd,5.152895025512033,3.096678236607672,25.144602091885595,-1.7883186063723857,-0.3700105726963175
W_25.wrd,5.5726683720532675,3.348939963604203,27.192936090125443,-1.373346764937712,0.5566363527746749
W_26.wrd,5.366581475201953,3.2250735787588,26.187324965261446,-3.29870074095719,-2.765924517847146
W_27.wrd,5.084405881337857,3.055494607669334,24.81039964547255,-3.185540736652882,-1.8979584555386724
W_28.wrd,5.081116304453187,3.0535022780169347,24.7942071255032,-3.066509067569681,-2.5819104840773566
