,0,1,2,3,4
X_37.wrd,17.028128961319545,-1.765227097982625,11.079747421558928,0.5998062006931765,0.7520694053708913
X_38.wrd,18.198432821949535,-1.8865493762131367,11.841244377457496,1.0649628645151843,1.6317173207711577
X_39.wrd,19.539439592879695,-2.025571954173367,12.713773153787972,-2.237032366288219,-1.9856142165171544
X_4.wrd,17.92638756677667,-1.8583420571611304,11.664238937835034,1.6884865525211121,2.1182313638689014
X_40.wrd,17.756058511462033,-1.84068473382548,11.553402699939884,1.054575352424858,1.1817426823369648
X_41.wrd,14.887500578902944,-1.5433203049117141,9.686909534042062,2.782856612913544,2.8182458818543488
X_42.wrd,21.38393481787514,-2.2167426560964367,13.913964069538652,-2.9864503903563464,-2.832211633286954
X_43.wrd,15.494620981311694,-1.6062535633410402,10.081944016460572,1.0543040005781956,0.9799532282681278
X_44.wrd,17.416139835918486,-1.805446426724405,11.332218234437807,0.773462323561887,0.7718222804109628
X_45.wrd,22.865726787780233,-2.3702598698688337,14.878030376472987,-9.35746660902833,-8.930406004080293
X_46.wrd,18.72894757704228,-1.9415574616516675,12.1863924135493,-3.375777798615775,-3.5508433143025244
X_47.wrd,16.960213769461838,-1.7581870484522009,11.03556505233864,0.9718533575860756,0.9232107183322034
X_48.wrd,22.88196352147201,-2.372200987230051,14.888470505514535,-10.35905248566897,-9.38800692078263
X_49.wrd,19.29791490685392,-2.000542057054278,12.556621197466946,3.300625637781612,4.104761624459852
X_5.wrd,16.681237364989197,-1.7292645692441617,10.854051562322752,1.8196935444323692,1.9648354258212553
X_50.wrd,21.028685774767112,-2.179979163783117,13.682662724052788,-4.428103127561686,-5.6103400371478145
X_51.wrd,22.04800128746886,-2.2855748599994294,14.34603473732089,-3.573119529848469,-3.4223259766870324
X_52.wrd,17.573683686089307,-1.8217816397048585,11.434739111160344,1.8277752028996948,2.169792473404257
X_53.wrd,20.817403671848798,-2.1580201716096457,13.545322778624678,-3.0324150750324708,-4.2742579932597335
X_54.wrd,19.937060785419945,-2.0667830748092415,12.972506174245186,-2.8952355508301273,-2.995661762176738
X_55.wrd,20.205326767052075,-2.0945390913740924,13.14711668154703,-0.9582527573869672,-1.7051757368764169
X_56.wrd,19.17493708317602,-1.9877412202039553,12.476643882834898,-0.8389626637966607,-1.3082107976296398
X_57.wrd,21.50429799778239,-2.2292026599114365,13.992269131762582,-2.4114430885980638,-2.7648725078163037
X_58.wrd,19.510034450240205,-2.0224861529308296,12.694676542912958,-2.63834923529143,-2.7671458570530025
X_59.wrd,18.89477854449122,-1.9586965713188045,12.294332712274805,-1.696637563935622,-1.8863123839358595
X_6.wrd,17.674935311931893,-1.8322750243056118,11.500633466898202,2.562615706828117,3.5767239474432238
X_60.wrd,20.00857481694811,-2.074179163496449,13.019055922959488,-2.3290886439799867,-2.432435919713553
X_7.wrd,15.225618128913395,-1.5783693434532968,9.906921483425249,2.1176454993914793,2.2541297983807076
X_8.wrd,19.690161941722046,-2.041206832642897,12.811870804244702,0.7541618552925798,1.6612586142257646
X_9.wrd,17.125902760360106,-1.7753655394592398,11.143386264191676,1.2572079731225652,1.7217892231609742
Y_1.wrd,1.5372277450232987,20.656408391508954,-14.628760028966527,0.139980552792347,-0.932266653630922
Y_10.wrd,1.2648507021287454,16.99640881359629,-12.036764418930666,0.6229791142052952,-0.8087071596048874
Y_11.wrd,1.4562556295604843,19.56849157308148,-13.858304766528466,1.3215247265497765,-1.5397970765646634
Y_12.wrd,1.3679304805217898,18.381311349318402,-13.017516920252358,-0.6987953999354918,1.3880302938490972
Y_13.wrd,1.1714037485574833,15.740789747299532,-11.147547234416999,2.528867579808272,-1.52583049528424
Y_14.wrd,1.390067449341248,18.678944446369073,-13.228332641019927,0.6858293442802674,-0.46656403250289885
Y_15.wrd,1.552797143881551,20.86384735866276,-14.775615719174398,-6.419359474482393,7.000594848973214
Y_16.wrd,1.192003897995904,16.017596833559544,-11.343573051298788,1.6097551533538261,-1.023090631133621
Y_17.wrd,1.5213241013214587,20.442637546093906,-14.477370929473695,-2.701237062720048,0.5905839543903673
Y_18.wrd,1.1217372750652777,15.07335123847918,-10.674865461009931,2.6385064999762657,-1.3958905418878016
Y_19.wrd,1.3714108968271743,18.428364199357198,-13.050868523310124,-0.050350576327632054,-0.40350773708083615
Y_2.wrd,1.3867667792969938,18.634956127845278,-13.197149057994833,0.7284873302293722,-0.5142030882876581
Y_20.wrd,1.5675642914619834,21.063938708343223,-14.917353498540228,-3.620018915036018,1.589569662698636
Y_21.wrd,1.1140722130988223,14.970425582629575,-10.601962653045296,3.107011075163451,-1.623076037347852
Y_22.wrd,1.5366466821929352,20.64865059251968,-14.623230199445196,-1.99981195190445,0.06804767040752055
Y_23.wrd,1.531107637643398,20.57492476568342,-14.57083815242992,-8.381028008403167,3.1716142470418407
Y_24.wrd,1.567222525507539,21.05946875931545,-14.914203059062755,-1.981854345202254,-0.5732617724425352
Y_25.wrd,1.6948914003576743,22.77504216567933,-16.129154280576458,-2.0055048517681424,-0.3596023804055782
Y_26.wrd,1.632219893830995,21.932818860083003,-15.532677229792604,-3.4749833072506355,1.1891587108588686
Y_27.wrd,1.546385430601048,20.779587692483,-14.715964081437717,-3.517189782466377,0.6210646287327205
Y_28.wrd,1.5453925859659376,20.76608041149734,-14.70638414486209,-3.7684197736900105,0.892736627925534
Y_29.wrd,1.443570732835263,19.398104091150316,-13.737613106010414,-1.1504419946781286,-0.17507339920372741
Y_3.wrd,1.2707815658595925,17.07615646738528,-12.09324507423769,1.262638891597615,-1.1906787661383187
Y_30.wrd,1.5167439065988972,20.380969141159802,-14.433671055528023,-2.368425923337867,0.7458688381347002
Y_31.wrd,1.404693102524269,18.87543230776589,-13.367458221612786,-1.8069898891737661,0.5156709357224426
Y_32.wrd,0.6093282431188606,8.187682287841549,-5.798353511708396,37.004469033524245,-16.935146746295203
Y_33.wrd,1.4732587400153925,19.796942074270284,-14.020059799080347,-2.111677203593012,0.49823215592687425
Y_34.wrd,1.1281290673154718,15.15926987570289,-10.735705116721887,1.5690224242682258,-0.999900728874701
Y_35.wrd,0.9146458516870809,12.29057222180972,-8.704113466689131,1.248637746077907,-0.559108378902581
Y_36.wrd,1.4537950276170308,19.535276464275334,-13.834767789147797,-0.1372007838311966,-0.21469569059607135
Y_37.wrd,1.2361616215923963,16.61085597885986,-11.763712851402662,0.585349289219293,-0.47274424275403115
Y_38.wrd,1.3211092141582617,17.752489628382747,-12.572207348082818,0.5555207617463673,-0.6714667929428164
Y_39.wrd,1.418477569309207,19.060627976499305,-13.498630351556777,-1.352100469242565,0.23539303270478895
Y_4.wrd,1.3013608004406638,17.487102813738503,-12.38426987042907,1.2189008760739826,-1.1337887103528324
Y_40.wrd,1.2889976178910842,17.320951874543667,-12.266604678092502,0.39938308104800163,-0.9327915704145356
Y_41.wrd,1.0807536230665216,14.522685468880859,-10.284883830055538,1.9968230269507412,-1.166794948346325
Y_42.wrd,1.5523654215060647,20.85992034193518,-14.772874331450481,-1.599903271418919,0.36661746382689603
Y_43.wrd,1.1248322297575246,15.114930662205023,-10.704305092216359,0.8173709305173847,-0.520823038802008
Y_44.wrd,1.264326531286641,16.989370215378848,-12.031772755954917,0.5116128102869847,-0.6240188244558881
Y_45.wrd,1.6599512587786185,22.30539615138195,-15.796430081903981,-2.745261383437777,6.2271674954979375
Y_46.wrd,1.359648467466581,18.270024630274015,-12.93872071472687,-1.5592819845480341,1.3203625117612654
Y_47.wrd,1.2312262338294575,16.544609137214074,-11.716803490562151,0.7838778015845456,-0.7089747239259632
Y_48.wrd,1.66124368540867,22.3212712235238,-15.807713698046893,-3.0184420061210844,2.80016435882804
Y_49.wrd,1.4009415413986677,18.825005511364687,-13.331771517125906,2.37415232361441,-1.9588943911523897
Y_5.wrd,1.2109688574520638,16.272480320409365,-11.524075413677595,1.1019330617539635,-0.8673425752292365
Y_50.wrd,1.5266937747726033,20.513455629991434,-14.527545687062155,-3.102037672917179,-0.16002648704163586
Y_51.wrd,1.600560317240138,21.50769101155028,-15.231640134791311,-2.840616343949016,-0.31652372540097606
Y_52.wrd,1.275753826750723,17.143039601716595,-12.140604891019018,1.0990272486228148,-1.077981461040722
Y_53.wrd,1.511236230758655,20.307251250286853,-14.38150316832999,-3.2677221277938537,-0.42052254236118947
Y_54.wrd,1.447335994772978,19.448520152897913,-13.773316508751085,-2.590381460046426,0.08796860770923522
Y_55.wrd,1.466792727248829,19.710202894474975,-13.95865826786928,-1.2007529476536503,-0.35068093278306556
Y_56.wrd,1.3920010655834978,18.705052308240326,-13.246823593936396,-0.9255272841810258,-0.4293183227750441
Y_57.wrd,1.5611143878784044,20.977312688154036,-14.856036166350256,-1.6275413867475026,-0.10713019984305318
Y_58.wrd,1.4163283930920936,19.031956243614168,-13.478321333927866,-2.234626726402352,0.5879412552272589
Y_59.wrd,1.3716736212051126,18.431780766573432,-13.053273375824157,-1.0975519481532712,0.36896833988217137
Y_6.wrd,1.2831072941662613,17.241823671195924,-12.210553113256681,1.4366126452490138,-0.895102035043668
Y_60.wrd,1.4525196199382755,19.51827000586823,-13.822729857031328,-1.3793408742476334,0.4222053700185364
Y_7.wrd,1.1053031977229146,14.85252213200933,-10.518473339389837,1.2610282421641952,-0.857382552200522
Y_8.wrd,1.4294027881265752,19.207650341644047,-13.602747113317477,0.5261956620149699,-0.616393335890679
Y_9.wrd,1.2432579379908195,16.70625064288685,-11.831270666269154,0.45824893116761317,-0.6137105928702812
Z_1.wrd,-19.979331442142644,2.0716970215266413,15.478507431668975,0.4398067619516676,0.15221182580057174
Z_10.wrd,-16.43930112894036,1.7046183702122204,12.73594343116116,0.9535294500440175,0.3442963533154743
Z_11.wrd,-18.927066798761206,1.9625785110122307,14.663284108721195,1.3443418030653207,0.4723431265803915
Z_12.wrd,-17.778776705042738,1.8435277623113477,13.773712841919009,-0.06889458493098524,-1.1883087932464733
Z_13.wrd,-15.224849876983333,1.5786924471750927,11.79505909409701,2.4411693378352237,0.8894778300476098
Z_14.wrd,-18.06670225387679,1.8733703717809262,13.996702888103046,1.1858749956140522,0.48861265178177155
Z_15.wrd,-20.17997868392471,2.0925086311738545,15.634134723519166,1.7817109252413554,-0.6321807200763493
Z_16.wrd,-15.492576883826498,1.60645371390204,12.002481049424771,1.567818862766077,0.6117720704886966
Z_17.wrd,-19.77259203373229,2.05032600577356,15.31843087356412,-0.7440147556623139,-2.064055677096738
Z_18.wrd,-14.579284330697767,1.5117523131189246,11.294935218378605,2.7317619035887613,0.8732041912120008
Z_19.wrd,-17.824328056494867,1.848242674243615,13.808930254066999,-0.24612337038554105,0.17531806723947452
Z_2.wrd,-18.024135095359227,1.8689764108665288,13.963746863463646,0.28507782655486974,0.43678850841602496
Z_20.wrd,-20.373435885624694,2.1125528799326165,15.783834562493729,-2.507917263072717,-0.7057666899519316
Z_21.wrd,-14.479733963808803,1.5014306534942026,11.217805095020667,2.9826224969018154,1.4309477666461883
Z_22.wrd,-19.97183761566032,2.070927910646378,15.472718896451761,-2.0093034082820576,0.19331342048322242
Z_23.wrd,-19.900404228406874,2.0634790045653952,15.417471083923974,-4.993173951558243,1.84647660267827
Z_24.wrd,-20.369189236884043,2.1121169284153645,15.780562456624967,-1.4182227442758044,-0.24075650674100071
Z_25.wrd,-22.028507339244957,2.2841747950542053,17.06606201875635,-1.8925875291677234,-0.10538257980071779
Z_26.wrd,-21.213873345219326,2.199719428535308,16.43498306694735,-3.111950670673054,-1.0031909384596205
Z_27.wrd,-20.098443160635828,2.0840429042953303,15.570827130649866,-2.208991404096528,0.33862982833655875
Z_28.wrd,-20.08536594564259,2.0826642597006186,15.560670275091994,-4.010464209312809,-0.44560622001019357
Z_29.wrd,-18.76226108028693,1.9454925500580538,14.535609313306216,-1.4140833107316946,0.36566761760067623
Z_3.wrd,-16.516445402735208,1.71261945347775,12.795702188482048,1.2380587238423255,0.42335592043815734
Z_30.wrd,-19.712923555005645,2.0440859407146506,15.272153848022496,-2.5786600808452125,-1.1203655683381928
Z_31.wrd,-18.256718741749413,1.893069494089198,14.143972455511957,-2.2848880693701275,-0.25344359093867
Z_32.wrd,-7.919406462354603,0.8211558950226241,6.135261203436487,37.40931260722783,19.227497806102864
Z_33.wrd,-19.148043524477924,1.985505310755862,14.834485211305017,-2.6758685522570005,-0.46585368967866125
Z_34.wrd,-14.662391855039118,1.5203744233244616,11.35932198354116,1.5589497034442905,0.7728417046698826
Z_35.wrd,-11.88771604361486,1.2326591999402452,9.209710275299976,1.1763394596492196,0.31652339046133626
Z_36.wrd,-18.894957944168258,1.9592632875238176,14.638390835944396,-0.8112798899508824,-0.27874315707945535
Z_37.wrd,-16.066398932559828,1.6659591347967402,12.447045219433855,0.1793523455057925,0.0787836050429749
Z_38.wrd,-17.17059899208955,1.7804576123414153,13.302495973241744,0.36943037101134585,0.33458793015563715
Z_39.wrd,-18.4358732373538,1.9116568541258854,14.282748341255218,-2.059580524551655,-0.8663792834782569
Z_4.wrd,-16.91391575110297,1.7538391731724996,13.103638497066102,0.9901848376750606,0.29200190444995017
Z_40.wrd,-16.75321499270715,1.737166839438486,12.979124747434508,0.24737214885077413,0.434871227726305
Z_41.wrd,-14.046667533348089,1.4565266499829557,10.882298456695885,1.7513121685024422,0.6262888853475651
Z_42.wrd,-20.17620579350434,2.092121521049143,15.630988043660151,-2.6760240374210387,-0.7372390430757587
Z_43.wrd,-14.61950271314836,1.5159262132131548,11.326095696615248,0.6326331991791179,0.15714756483723322
Z_44.wrd,-16.432498692289585,1.7039115504925197,12.73066098336659,0.17548263190965435,0.24014883525980993
Z_45.wrd,-21.574392264601972,2.2372051624996323,16.71418732357489,-7.46794648934911,-0.48619239244726836
Z_46.wrd,-17.671161571026015,1.8323595585383283,13.69032160653185,-2.4118482901485034,-1.2464894948367977
Z_47.wrd,-16.00231537775915,1.659309623847491,12.397388448183825,0.36021448232297537,0.08996084946841094
Z_48.wrd,-21.58966715660573,2.2387037167436707,16.726251585762085,-5.476933030915143,-5.847430845358732
Z_49.wrd,-18.20798737177212,1.8880133326717026,14.10617844578494,2.0056802254768544,0.8005326315774448
Z_5.wrd,-15.73909681761594,1.6320120662106732,12.193468343986865,0.9902134428168194,0.5487657082090556
Z_50.wrd,-19.84105488635581,2.057247747770243,15.37131933123949,-2.849332960814956,-1.6373038799037034
Z_51.wrd,-20.802779840371738,2.157084463597384,16.116385506901803,-4.154583135258518,-0.4708182753336909
Z_52.wrd,-16.58113732710004,1.7193328798352543,12.845816963916107,0.8776673202883126,0.5199352115984464
Z_53.wrd,-19.641670696159466,2.0366731264865234,15.216908831481463,-3.5444063234462417,-0.5371584192433696
Z_54.wrd,-18.81105021244647,1.950543909847898,14.573405060269838,-2.7832579814914586,-0.5439864785410724
Z_55.wrd,-19.064176280476307,1.976785762049369,14.769462703491914,-1.443065918639086,0.5658705204165031
Z_56.wrd,-18.09197514616479,1.8759811947945608,14.01626621868123,-1.1930689162141677,0.27818393365527727
Z_57.wrd,-20.289780226545556,2.1038752563153404,15.718939032019133,-2.2744631698495823,0.06542114586612363
Z_58.wrd,-18.40814277234688,1.908778130163947,14.26124786650791,-2.3133304356078384,-0.14512246671044554
Z_59.wrd,-17.827639783738846,1.8485797732559726,13.811483590899321,-1.5833776168187053,0.08867705768351578
Z_6.wrd,-16.676671324858653,1.729239702451569,12.91984130318925,1.907301376510561,0.9418235345748796
Z_60.wrd,-18.87851881483173,1.9575609053413165,14.625643869397136,-2.1533676751315696,-0.5469219764130224
Z_7.wrd,-14.365687614863127,1.4896015566957033,11.129461968969252,1.5755983750343332,0.4959938792695091
Z_8.wrd,-18.578069042594887,1.926415874590878,14.392911846181503,0.24416024713082723,-0.21523053837911024
Z_9.wrd,-16.15864637928003,1.6755149476336353,12.518519081139388,0.9081350384991516,0.3219728122083056
