,0,1,2,3,4
X_36.wrd,0.0,0.0,0.0,0.13086657475520874,0.0
X_37.wrd,0.0,0.0,3.7116396892763493e-178,0.1455804916083878,1.50582274263277e-91
X_38.wrd,0.0,0.0,3.1694833941604445e-178,0.1344105675919406,1.2858683969548335e-91
X_39.wrd,0.0,0.0,0.0,0.13889885038308528,0.0
X_4.wrd,0.0,3.337207200312444e-214,0.0,0.13583643392378522,0.0
X_40.wrd,0.0,0.0,0.0,0.1340963656388063,0.0
X_41.wrd,0.0,0.0,7.930923882473843e-178,0.1548498603972342,3.217598299431631e-91
X_42.wrd,0.0,0.0,0.0,0.12153194967689362,0.0
X_43.wrd,0.0,0.0,2.0585562864873373e-178,0.156362204258549,8.351621204338041e-92
X_44.wrd,0.0,2.1808359162393725e-215,0.0,0.14766763372811742,0.0
X_45.wrd,0.0,0.0,0.0,0.09917369427194003,0.0
X_46.wrd,0.0,0.0,0.0,0.12873566697960823,0.0
X_47.wrd,0.0,5.407864156831066e-215,0.0,0.14278668419382295,0.0
X_48.wrd,0.0,1.2108115840104875e-215,0.0,0.09832839752554785,0.0
X_49.wrd,0.0,0.0,1.1852299391135402e-177,0.12864165146831644,4.8085114584880253e-91
X_5.wrd,0.0,1.4241332738196295e-214,0.0,0.15255452836420158,0.0
X_50.wrd,0.0,1.5061008614373494e-216,0.0,0.10575663082295314,0.0
X_51.wrd,0.0,0.0,0.0,0.11758337464744183,0.0
X_52.wrd,0.0,0.0,6.306605878173189e-178,0.13981175313303648,2.558607880935305e-91
X_53.wrd,0.0,0.0,0.0,0.11979323512641121,0.0
X_54.wrd,0.0,0.0,0.0,0.1377894887251114,0.0
X_55.wrd,0.0,0.0,0.0,0.12743100793162068,0.0
X_56.wrd,0.0,0.0,0.0,0.1368709105020935,0.0
X_57.wrd,0.0,0.0,0.0,0.1160995650419503,0.0
X_58.wrd,0.0,4.3690350391643566e-218,0.0,0.1346803909563589,0.0
X_59.wrd,0.0,0.0,0.0,0.1343162401162944,0.0
X_6.wrd,0.0,2.522241750236738e-214,0.0,0.12588122347398747,0.0
X_60.wrd,0.0,0.0,0.0,0.12880577448634242,0.0
X_7.wrd,0.0,0.0,2.020054371033722e-178,0.15679229391175134,8.195417842000664e-92
X_8.wrd,0.0,0.0,5.968415025777525e-179,0.1226865402545488,2.42140289351177e-92
X_9.wrd,0.0,7.519791649156034e-215,0.0,0.14649771578190712,0.0
Y_1.wrd,6.383561374570911e-176,0.0,0.15250932816384444,0.0,0.0
Y_10.wrd,0.0,0.0,0.17492024666281386,0.0,0.0
Y_11.wrd,0.0,0.0,0.1561513609600514,0.0,0.0
Y_12.wrd,0.0,0.0,0.159961051564615,0.0,0.0
Y_13.wrd,3.837174737002701e-176,0.0,0.18442381461728466,0.0,0.0
Y_14.wrd,7.502425147380341e-175,0.0,0.14375084467079524,0.0,0.0
Y_15.wrd,2.2474387568758452e-175,0.0,0.12776331157879323,0.0,0.0
Y_16.wrd,0.0,0.0,0.1795851928499001,0.0,0.0
Y_17.wrd,0.0,0.0,0.13499781355202525,0.0,0.0
Y_18.wrd,6.044126980568123e-175,0.0,0.17557577244400657,0.0,0.0
Y_19.wrd,0.0,0.0,0.1768631906513524,0.0,0.0
Y_2.wrd,0.0,0.0,0.15628692647527057,0.0,0.0
Y_20.wrd,0.0,0.0,0.13019040208874635,0.0,0.0
Y_21.wrd,1.7530724423166517e-174,0.0,0.17203510060204566,0.0,0.0
Y_22.wrd,2.984091353254426e-175,0.0,0.13735588999528314,0.0,0.0
Y_23.wrd,0.0,0.0,0.13701316296783492,0.0,0.0
Y_24.wrd,1.903451965536051e-175,0.0,0.1455920766601492,0.0,0.0
Y_25.wrd,0.0,0.0,0.12826878118598595,0.0,0.0
Y_26.wrd,0.0,0.0,0.13838466916037093,0.0,0.0
Y_27.wrd,1.117454369316323e-175,0.0,0.13184842245209824,0.0,0.0
Y_28.wrd,0.0,0.0,0.13636342951998412,0.0,0.0
Y_29.wrd,6.096994673280052e-175,0.0,0.14468088427255502,0.0,0.0
Y_3.wrd,0.0,0.0,0.17879714455159285,0.0,0.0
Y_30.wrd,0.0,0.0,0.14242865359199525,0.0,0.0
Y_31.wrd,0.0,0.0,0.16042343265931883,0.0,0.0
Y_32.wrd,1.2727742442460844e-173,0.0,0.04918026234039675,0.0,0.0
Y_33.wrd,0.0,0.0,0.15798585138968094,0.0,0.0
Y_34.wrd,2.937505372158149e-175,0.0,0.17828350147602173,0.0,0.0
Y_35.wrd,0.0,0.0,0.2164074371305705,0.0,0.0
Y_36.wrd,0.0,0.0,0.16127411762199093,0.0,0.0
Y_37.wrd,2.1218049836253899e-175,0.0,0.17940689111055017,0.0,0.0
Y_38.wrd,1.811874595661188e-175,0.0,0.16564157599454868,0.0,0.0
Y_39.wrd,0.0,0.0,0.17117273510170658,0.0,0.0
Y_4.wrd,0.0,0.0,0.16739874993254839,0.0,0.0
Y_40.wrd,0.0,0.0,0.16525436755082173,0.0,0.0
Y_41.wrd,4.533811260615006e-175,0.0,0.19083004690973202,0.0,0.0
Y_42.wrd,0.0,0.0,0.14977054288831007,0.0,0.0
Y_43.wrd,1.1767992998786522e-175,0.0,0.1926937918899212,0.0,0.0
Y_44.wrd,0.0,0.0,0.18197899177369278,0.0,0.0
Y_45.wrd,0.0,0.0,0.12221722823370244,0.0,0.0
Y_46.wrd,0.0,0.0,0.15864808212066728,0.0,0.0
Y_47.wrd,0.0,0.0,0.17596392772259153,0.0,0.0
Y_48.wrd,0.0,0.0,0.12117552230414676,0.0,0.0
Y_49.wrd,6.775514333514009e-175,0.0,0.15853222160659228,0.0,0.0
Y_5.wrd,0.0,0.0,0.18800138230252214,0.0,0.0
Y_50.wrd,0.0,0.0,0.13032974501357583,0.0,0.0
Y_51.wrd,0.0,0.0,0.14490449550432205,0.0,0.0
Y_52.wrd,3.60524967461971e-175,0.0,0.17229775564838515,0.0,0.0
Y_53.wrd,0.0,0.0,0.1476278287884715,0.0,0.0
Y_54.wrd,0.0,0.0,0.1698056073775488,0.0,0.0
Y_55.wrd,0.0,0.0,0.15704027862191053,0.0,0.0
Y_56.wrd,0.0,0.0,0.16867359263152906,0.0,0.0
Y_57.wrd,0.0,0.0,0.14307591486566537,0.0,0.0
Y_58.wrd,0.0,0.0,0.16597409424905146,0.0,0.0
Y_59.wrd,0.0,0.0,0.1655253310295466,0.0,0.0
Y_6.wrd,0.0,0.0,0.15513039352423297,0.0,0.0
Y_60.wrd,0.0,0.0,0.1587344794784981,0.0,0.0
Y_7.wrd,1.1547892011277857e-175,0.0,0.19322381515558928,0.0,0.0
Y_8.wrd,3.4119186683522395e-176,0.0,0.15119340871156794,0.0,0.0
Y_9.wrd,0.0,0.0,0.18053723718648723,0.0,0.0
Z_1.wrd,0.16048117882126117,0.0,0.0,2.559009363654615e-175,0.0
Z_10.wrd,0.18406354366728547,0.0,0.0,0.0,0.0
Z_11.wrd,0.16431358516307568,0.0,0.0,0.0,0.0
Z_12.wrd,0.168322412993645,0.0,0.0,0.0,0.0
Z_13.wrd,0.19406387483852328,0.0,0.0,1.5382269403854374e-175,0.0
Z_14.wrd,0.1512648785950806,0.0,0.0,3.0075337379449355e-174,0.0
Z_15.wrd,0.13444165743255596,0.0,0.0,9.009417291726356e-175,0.0
Z_16.wrd,0.18897233234437597,0.0,0.0,0.0,0.0
Z_17.wrd,0.14205431574550664,0.0,0.0,0.0,0.0
Z_18.wrd,0.18475333458945464,0.0,0.0,2.422938643623673e-174,0.0
Z_19.wrd,0.18610804773414075,0.0,0.0,0.0,0.0
Z_2.wrd,0.16445623685495458,0.0,0.0,0.0,0.0
Z_20.wrd,0.136995614956549,0.0,0.0,0.0,0.0
Z_21.wrd,0.1810275874639628,0.0,0.0,7.027626949626881e-174,0.0
Z_22.wrd,0.14453565175243024,0.0,0.0,1.1962472461529605e-174,0.0
Z_23.wrd,0.1441750099606068,0.0,0.0,0.0,0.0
Z_24.wrd,0.15320235405112284,0.0,0.0,7.630460674314338e-175,0.0
Z_25.wrd,0.13497354855946098,0.0,0.0,0.0,0.0
Z_26.wrd,0.14561820647316615,0.0,0.0,0.0,0.0
Z_27.wrd,0.13874030208896163,0.0,0.0,4.479593798421727e-175,0.0
Z_28.wrd,0.1434913141441864,0.0,0.0,0.0,0.0
Z_29.wrd,0.1522435325137479,0.0,0.0,2.4441319732944037e-174,0.0
Z_3.wrd,0.18814309178969604,0.0,0.0,0.0,0.0
Z_30.wrd,0.14987357495806755,0.0,0.0,0.0,0.0
Z_31.wrd,0.16880896331837678,0.0,0.0,0.0,0.0
Z_32.wrd,0.05175097530196083,0.0,0.0,5.1022321518183695e-173,0.0
Z_33.wrd,0.16624396666975308,0.0,0.0,0.0,0.0
Z_34.wrd,0.1876025999571409,0.0,0.0,1.177572096836576e-174,0.0
Z_35.wrd,0.2277193207427378,0.0,0.0,0.0,0.0
Z_36.wrd,0.16970411463311127,0.0,0.0,0.0,0.0
Z_37.wrd,0.1887847105532287,0.0,0.0,8.505783061122936e-175,0.0
Z_38.wrd,0.17429986544074624,0.0,0.0,7.263350007935904e-175,0.0
Z_39.wrd,0.18012014505545298,0.0,0.0,0.0,0.0
Z_4.wrd,0.17614888902742956,0.0,0.0,0.0,0.0
Z_40.wrd,0.17389241713416081,0.0,0.0,0.0,0.0
Z_41.wrd,0.20080496879305365,0.0,0.0,1.8174910192253642e-174,0.0
Z_42.wrd,0.1575992338619084,0.0,0.0,0.0,0.0
Z_43.wrd,0.20276613402172505,0.0,0.0,4.7174927142203513e-175,0.0
Z_44.wrd,0.19149125808994483,0.0,0.0,0.0,0.0
Z_45.wrd,0.12860567347159493,0.0,0.0,0.0,0.0
Z_46.wrd,0.16694081301771005,0.0,0.0,0.0,0.0
Z_47.wrd,0.1851617792231238,0.0,0.0,0.0,0.0
Z_48.wrd,0.12750951628847104,0.0,0.0,0.0,0.0
Z_49.wrd,0.16681889633168537,0.0,0.0,2.716133456804726e-174,0.0
Z_5.wrd,0.1978284463985197,0.0,0.0,0.0,0.0
Z_50.wrd,0.1371422415078968,0.0,0.0,0.0,0.0
Z_51.wrd,0.15247883218035646,0.0,0.0,0.0,0.0
Z_52.wrd,0.1813039718134803,0.0,0.0,1.4452540101542812e-174,0.0
Z_53.wrd,0.1553445174536792,0.0,0.0,0.0,0.0
Z_54.wrd,0.17868155587921347,0.0,0.0,0.0,0.0
Z_55.wrd,0.1652489676473322,0.0,0.0,0.0,0.0
Z_56.wrd,0.17749036932642026,0.0,0.0,0.0,0.0
Z_57.wrd,0.15055466937671408,0.0,0.0,0.0,0.0
Z_58.wrd,0.1746497648344729,0.0,0.0,0.0,0.0
Z_59.wrd,0.17417754420807038,0.0,0.0,0.0,0.0
Z_6.wrd,0.1632392505003314,0.0,0.0,0.0,0.0
Z_60.wrd,0.16703172647197984,0.0,0.0,0.0,0.0
Z_7.wrd,0.20332386225711357,0.0,0.0,4.62925975851825e-175,0.0
Z_8.wrd,0.1590964746364242,0.0,0.0,1.367752467317393e-175,0.0
Z_9.wrd,0.18997414121249634,0.0,0.0,0.0,0.0
