,0,1,2,3,4
W_1.wrd,5.053936576257333,3.038180393399235,24.663330746011013,0.1577572212712062,2.1449318488267326
W_10.wrd,4.158458961661226,2.49986229643971,20.293341292734734,1.1814190642652147,2.0987642851015753
W_11.wrd,4.78775811851019,2.8781610275136447,23.364368567198767,1.7090345954441717,3.9544761481909387
W_12.wrd,4.497290674944653,2.7035129480537594,21.946911590035985,-1.6456590916617697,-1.318731563377878
W_13.wrd,3.851254984741417,2.315191512051857,18.794160707633672,3.061158359702022,4.57708026782079
W_14.wrd,4.570123405614347,2.7473348305098173,22.302256417684454,0.9878914940841077,2.070128976266951
W_15.wrd,5.104713439407216,3.068627379933321,24.91119015466267,-5.892844451403203,-9.428025987486448
W_16.wrd,3.918979496792405,2.3558961676927868,19.12465635090565,2.023517159151827,3.068811959751114
W_17.wrd,5.001580577295324,3.0067619563176318,24.408214732782568,-3.8898175551434186,-2.9370281379041914
W_18.wrd,3.6879521891242875,2.217015220522375,17.99726119385183,3.1562527311623367,4.578399320691918
W_19.wrd,4.508817264734262,2.710486149828513,22.003036275749043,0.1762406973883295,0.9151457409935647
W_2.wrd,4.559354494248626,2.7408504919223566,22.24972655090128,1.0389804364801336,2.372098092484984
W_20.wrd,5.153647129636799,3.0981050339860565,25.149837621994344,-2.1443255727570927,-2.2450738238577483
W_21.wrd,3.662771228061526,2.2018746252006554,17.874353045305156,4.068297922619183,5.915512701374565
W_22.wrd,5.052044691013484,3.0370279562264506,24.65402393195723,-1.8122589644487153,-0.8244747533578184
W_23.wrd,5.033942045655219,3.0260199098739426,24.565807535098696,-0.9607345253026544,-4.234173950564544
W_24.wrd,5.1525581591756096,3.097469452024034,25.144573669370004,-1.7883186063723924,-0.3700105726963356
W_25.wrd,5.572304063899785,3.349795633979987,27.192905352248957,-1.373346764937722,0.5566363527746284
W_26.wrd,5.3662306417202315,3.2258976052174257,26.18729536426223,-3.298700740957166,-2.7659245178468104
W_27.wrd,5.084073495206003,3.0562753067673305,24.81037160093199,-3.1855407366528716,-1.8979584555384181
W_28.wrd,5.0807841350440315,3.0542824708590994,24.79417909923368,-3.0665090675696436,-2.581910484076922
W_29.wrd,4.746080297713468,2.8531021908239764,23.1608765273819,-0.4098561449836466,0.6118099202174146
W_3.wrd,4.177973536073334,2.5115951751793246,20.388556122452762,1.4942471103729684,2.5837072379526282
W_30.wrd,4.986559717267677,2.997657880990466,24.334435745605838,-2.9757967178231683,-2.5766626784948197
W_31.wrd,4.6182072969743935,2.7762190882097353,22.536823859330436,-1.6952153958851308,-1.3264105949390057
W_32.wrd,2.003281985563613,1.2042422847507397,9.775952737712865,47.365850415460784,71.9205339828025
W_33.wrd,4.843665273760483,2.9117612776215487,23.63705657210665,-2.0317231087986727,-2.2141632891151537
W_34.wrd,3.708975261762544,2.229654708552196,18.099832754946586,2.077740096598156,3.194743738161908
W_35.wrd,3.0070998644553426,1.8077188068931735,14.674666705871168,1.498562602540637,1.570172902781884
W_36.wrd,4.7796418889646,2.8732745424645727,23.324671570781,-0.7311161626247025,0.15204725933701632
W_37.wrd,4.064136453477322,2.4431540308775523,19.832985026902286,0.38930790839456847,1.0458996418984563
W_38.wrd,4.343447515904338,2.6110665040631384,21.196074191679873,0.8480676720815143,2.0942627010134687
W_39.wrd,4.663518789596009,2.8034736674856346,22.75795784074191,-2.222671689076896,-1.8846185803161282
W_4.wrd,4.278516761263386,2.5720314278837217,20.879228579986737,1.235993983592903,2.3735823226656954
W_40.wrd,4.237869628985348,2.5476030554934375,20.680818681190836,0.73883830255372,1.719136449770493
W_41.wrd,3.553222309512394,2.136023631125107,17.339762456671128,2.3896244933275717,3.4224426429315984
W_42.wrd,5.103760303953309,3.0681244592727874,24.90623668450484,-2.6618379992165124,-2.2597148943733925
W_43.wrd,3.698128399077117,2.22312846873441,18.046886544541678,0.9114603270231878,1.2557050890989545
W_44.wrd,4.15674252525995,2.4988215087454093,20.28491003255444,0.5279623707320515,1.2304858197391504
W_45.wrd,5.457474203842065,3.2807012471379635,26.63195915965077,-7.28018032141884,-8.578886719382254
W_46.wrd,4.470087900869076,2.6871644383202784,21.8139608531537,-3.150766038553569,-3.6590056099033874
W_47.wrd,4.047925678368764,2.433412507891498,19.753886765361433,0.6494136467730123,1.374251260704259
W_48.wrd,5.461303026785806,3.282923087771145,26.651131525353282,-9.405694686152428,-11.053190095693965
W_49.wrd,4.605861297930981,2.768817787258644,22.476641033685414,2.397115586755533,4.827935073449553
W_5.wrd,3.9813393292868526,2.3933799053476785,19.428962634014166,1.5907061652059022,2.5144269874880325
W_50.wrd,5.01898012960809,3.0171014479746474,24.492559292883143,-6.598295902342539,-6.436329879479257
W_51.wrd,5.262250053145524,3.163443960118982,25.679661835136855,-3.0638230682898784,-2.6205857446539143
W_52.wrd,4.194338707649867,2.5214347442170832,20.468403054532615,1.5187786368528426,2.7599486577811407
W_53.wrd,4.968536153227158,2.986849403562761,24.246358648200196,-3.5982583706733604,-4.298063413029601
W_54.wrd,4.758415048772123,2.860512325386654,23.221071021396696,-2.5675571290117,-2.7794085149563448
W_55.wrd,4.822460057906864,2.8990229699662797,23.533468831543566,-0.9476571078970599,-1.1034200492916548
W_56.wrd,4.5765301021842815,2.7511918320327964,22.333374683783404,-1.0614029382736743,-0.8374022914577611
W_57.wrd,5.132494183809668,3.0854056762264785,25.04637483124685,-2.5131911477587177,-2.4136076428470887
W_58.wrd,4.656507732914976,2.7992625647985423,22.72368687141787,-2.4093236530018673,-2.7235755620126576
W_59.wrd,4.509666284702779,2.7109768945308477,22.007057613137427,-1.321173284831194,-1.6101923120789385
W_6.wrd,4.218500739555046,2.535949807997246,20.586375812910614,2.1596093409127644,3.7166266359072826
W_60.wrd,4.77549746157258,2.870792056372378,23.304333121194166,-2.1254174661835146,-2.0351659238436786
W_7.wrd,3.633920245289541,2.1845315650430233,17.733589429581162,1.7865984627989009,2.3931326495594827
W_8.wrd,4.699471432236748,2.8250967175307546,22.933529598050054,0.5171233977089038,1.8711410778858308
W_9.wrd,4.0874638919253385,2.4571768715208413,19.946899581219583,0.9989938785110357,1.7022739338852568
X_1.wrd,21.15688729368979,-6.859063820397213,-12.181552961945446,0.5542681213313461,-2.116051118964895
